Context Note (not to translate),Speaker,English,Translation,File name,Line number
,Owlboy,I don't even know if the Hex broke the Loop...,Ez dakit Konjuruak Begizta amaitu zuen ere...,EndOfTheWorld/endOfWorld,24
,Owlboy,That should have been the least of their worries.,Horrek izan beharko luke haien kezketan txikiena.,EndOfTheWorld/endOfWorld,29
,Owlboy,"The Hex backfired<60>, shattering the planet's<nl>continents into floating islands in the sky.","Konjuruak huts egin zuen<60>, planetako kontinenteak lehertarazi<nl>eta zeruan sakabanaturiko uharte hegalari bihurtuz.",EndOfTheWorld/endOfWorld,39
,Owlboy,And the planet was reduced to a giant empty ocean.,Eta planeta ozeano huts erraldoi bat bilakatu zen.,EndOfTheWorld/endOfWorld,50
,Molstrom,OWLBOY!,HONTZ-MUTIL!,DreadnoughtCharge/start,23
,Molstrom,YOU TRAITOR!,TRAIDORE HORI!,DreadnoughtCharge/start,28
,Molstrom,I'M COMING FOR YOU!,ZURE BILA NOA!,DreadnoughtCharge/start,33
,Toby,"Hi there, young'un!","Kaixo, gazte!",VellieDream/tobyCheck,8
,Toby,Want to join me in the hot spring?,Iturri termalean konpainia egingo didak?,VellieDream/tobyCheck,8
,Toby,"No? <40>You're a hard worker, Otus.","Ez? <40>Langile fina haiz, Otus.",VellieDream/tobyCheck,8
,Toby,Just like the other owls.,Beste hontzak bezala.,VellieDream/tobyCheck,8
,Mandolyn,Otus! How has school been lately?,Otus! Zer moduz zabiltza eskolan?,VellieDream/mandolynCheck,11
,Mandolyn,I hear Asio might take<nl>you under his wing soon!,Entzun dut akaso Asiok<nl>hegalpean hartuko zaituela laster!,VellieDream/mandolynCheck,11
,Mandolyn,"You're so lucky, Otus!","Zorionekoa zara, Otus!",VellieDream/mandolynCheck,19
,Bomboman,"Hi, little Otus!","Aupa, Otus txikia!",VellieDream/bomboCheck,7
,Bomboman,Want to drop by my place<nl>sometime with Fib and Bonacci?,Etorri nahi duk nire etxera egun<nl>hauetako batean Fib eta Bonaccirekin?,VellieDream/bomboCheck,7
,Bomboman,We'll play drums till the sun sets!,Eguzkia ezkutatu arte joko ditiagu danborrak!,VellieDream/bomboCheck,7
,Professor,Otus! Do say hi to Lettia and Scops from me.,Otus! Agurtu Lettia eta Scops nire partez.,VellieDream/professorCheck,8
,Professor,I hear you'll be studying under Asio soon.,Entzun dut laster Asio zure mentore izango dela.,VellieDream/professorCheck,8
,Professor,"He handpicked you, I heard.<nl><20>And I'm glad he did.",Pertsonalki hautatu zaituela entzun dut.<nl><20>Eta izugarri pozten naiz.,VellieDream/professorCheck,8
,Professor,I think you two will be a great fit.,Ziur ondo moldatuko zaretela!,VellieDream/professorCheck,8
,Solus,Otus! I'm glad you're doing well!,Otus! Pozten nau zu horren ongi ikusteak!,VellieDream/owlboyCheck,11
,Solus,"Y-You don't recognize me? It's me, Solus.","E-Ez nauzu ezagutzen? Ni naiz, Solus.",VellieDream/owlboyCheck,11
,Solus,"Listen, umm...","Entzun, zera...",VellieDream/owlboyCheck,11
,Solus,"I don't know if you think of me as a friend,<30> but.<10>.<10>.","Ez dakit laguntzat naukazun edo ez,<30> baina.<10>.<10>.",VellieDream/owlboyCheck,11
,Solus,I always thought of you as <20>m<20>-my <10>o<10>n<10>l<10>y<20> friend.,Beti uste izan dut zu zinela <20>n<20>-nire <20>lagun <10>b<10>a<10>k<10>a<10>r<10>r<10>a.,VellieDream/owlboyCheck,11
,Solus,"I hope the next time we meet, it'll<nl>be under different circumstances.","Espero dut hurrengo elkartzen garenean,<nl>egoera bestelakoa izango dela.",VellieDream/owlboyCheck,22
,Solus,There's <30>so<5>.<5>.<5>.<20> so much I want to tell you.,"Izan ere, <30>hain<5>.<5>.<5>.<20>hainbeste daukat zuri kontatzeko.",VellieDream/owlboyCheck,22
,Mechanic,Whoa whoa!,"Ei, aizu!",Vellie/gunnerLost,22
,Mechanic,"Careful where you drop me, Otus!","Kontuz non jaregiten nauzun, Otus!",Vellie/gunnerLost,35
,Mechanic,I'll be down here by<nl>the cannon if you need me.,"Behar banauzu, hemen egongo naiz,<nl>kanoiaren alboan.",Vellie/gunnerLost,35
,aegolius,.<10>.<10>.<50>This is Aegolius.,.<10>.<10>.<50>Aegolius naiz.,Extras/OwlHall/aegolius,54
,aegolius,.<5>.<5>.,.<5>.<5>.,Extras/OwlHall/aegolius,54
,aegolius,Noctae<5>.<5>.<5>.<40> is gone.,Noctae<5>.<5>.<5>.<40> desagertu da.,Extras/OwlHall/aegolius,54
,aegolius,One of my automatons<20> went amok.,Nire automatetako batek<20> alde egin du.,Extras/OwlHall/aegolius,54
,aegolius,"I had it destroyed, but now...","Suntsi zezaten agindu nuen, baina orain...",Extras/OwlHall/aegolius,54
,aegolius,I've lost my only friend<5>.<5>.<10>. and<nl>the genius behind the Hex Machine.,Neukan lagun bakarra galdu dut<5>.<5>.<10>. eta<nl>konjuru-makinaren sortzailea.,Extras/OwlHall/aegolius,54
,aegolius,.<2>.<2>.<5>It's too complicated.,.<2>.<2>.<5>Zailegia da.,Extras/OwlHall/aegolius,66
,aegolius,"Noctae's schematics for the Hex Machine,<nl>and his theorems on the Loop...","Noctaeren konjuru-makinarako eskemak,<nl>eta bere Begiztari buruzko teoremak...",Extras/OwlHall/aegolius,66
,aegolius,.<5>.<5>.<20>My own machine is only a pale imitation.,.<5>.<5>.<20>Nire makina bera ere imitazio kaxkar bat baino ez da.,Extras/OwlHall/aegolius,66
,aegolius,This is the best I have been able to come up with.,Hau da eraiki ahal izan dudan onena.,Extras/OwlHall/aegolius,66
,aegolius,...,...,Extras/OwlHall/aegolius,66
,aegolius,...I redid the calculations.,...Berriro egin ditut kalkuluak.,Extras/OwlHall/aegolius,77
,aegolius,The chances of catastrophic failure of the Hex Machine<10> are enormous.,Konjuru-makinak huts egin eta hondamendia gertatzeko aukera<10> oso erreala da.,Extras/OwlHall/aegolius,77
,aegolius,"If it fails, the planet will never look the same again.","Huts egiten badu, planeta ez da lehengora inoiz itzuliko.",Extras/OwlHall/aegolius,77
,aegolius,Countless lives lost... and more lives ruined.,Zenbatzerik ez da zenbat bizi galduko diren... eta zenbaten bizitza hondatuko den.,Extras/OwlHall/aegolius,77
,aegolius,...Fifty-fifty.,...Ehundik berrogehita hamar.,Extras/OwlHall/aegolius,87
,aegolius,Those are the odds of success and failure.,Probabilitate bera arrakastarako eta hutsegiterako.,Extras/OwlHall/aegolius,94
,aegolius,Fifty-fifty!,Ehundik berrogehita hamar!,Extras/OwlHall/aegolius,94
,aegolius,"And yet, if I don't complete this task - Noctae's life's work..!","Eta hala ere, ez badut egiteko hau burutzen - Noctae nire bizitzako lana da...!",Extras/OwlHall/aegolius,94
,aegolius,...Then my soul will die along with him.,"...Orduan, nire arima berekin batera hilko da.",Extras/OwlHall/aegolius,94
,aegolius,...,...,Extras/OwlHall/aegolius,104
,aegolius,.<5>.<5>.<20>I have decided to lie to the other owls.,.<5>.<5>.<20>Beste hontzei gezurra esatea erabaki dut.,Extras/OwlHall/aegolius,104
,aegolius,I will not tell them of the danger.,Ez diet arriskuaren berri emango.,Extras/OwlHall/aegolius,104
,aegolius,The Hex Machine WILL be built.<20> The Loop WILL be broken.,Konjuru-makina ERAIKI egingo da.<20> Begizta HAUTSI egingo da.,Extras/OwlHall/aegolius,104
,aegolius,"You, my descendant...<20> You will be my backup plan.","Zu, nire ondorengoa...<20> Zu izango zara nire B plana.",Extras/OwlHall/aegolius,114
,aegolius,I will guide one with my crest to this place to listen to these words.,"Nire oinordeko bat hona gidatuko dut, hitzok entzun ditzan.",Extras/OwlHall/aegolius,114
,aegolius,Do not be alarmed.<10> That is within my ability.,Ez arduratu.<10> Badut hori egiteko gaitasuna.,Extras/OwlHall/aegolius,114
,aegolius,Take the clues I have left behind here and follow them.,"Aurkitu hemen utzi ditudan aztarnak, eta jarrai itzazu.",Extras/OwlHall/aegolius,114
,aegolius,I only ask...,Eskatzen dizudan bakarra da...,Extras/OwlHall/aegolius,114
,aegolius,...I only ask that you tell no-one.,...inori ezer ez esatea.,Extras/OwlHall/aegolius,114
,aegolius,"No-one must know that I,<10> weakest among<nl>the owls,<20> and the disgrace of our kind...","Ezin du inork jakin behar nik,<10> hontzen artean<nl>ahulenak,<20> gure arraza desohoratu dudan honek,...",Extras/OwlHall/aegolius,114
,aegolius,...Risked the doom of our world.,...gure munduaren etorkizuna arriskatu dudala.,Extras/OwlHall/aegolius,114
,aegolius,"People must be able to trust each other,<20> even in a world with monsters like me.","Jendeak elkarrengan konfiantza izan behar du,<20> baita ni bezalako munstroak dituen mundu batean ere.",Extras/OwlHall/aegolius,114
,aegolius,Good luck.,Zorte on.,Extras/OwlHall/aegolius,114
,aegolius,And Noctae.<5>.<5>.<30> I'm sorry.<5>.<5>.,Eta Noctae.<5>.<5>.<30> Barkatu.<5>.<5>.,Extras/OwlHall/aegolius,130
,noctae,.<10>.<10>.<10>,.<10>.<10>.<10>,Extras/OwlHall/noctae,10
,noctae,.<5>.<5>.<20>I am Noctae.,.<5>.<5>.<20>Ni naiz Noctae.,Extras/OwlHall/noctae,10
,noctae,Surnia convinced me to leave a message behind.,Surniak konbentzitu ninduen mezu hau atzean uzteko.,Extras/OwlHall/noctae,10
,noctae,I don't think even Aegolius knows.,Ez dut uste Aegoliusek ere badakienik.,Extras/OwlHall/noctae,10
,noctae,But I'm unsure what to say.,Baina ez dakit ongi zer esan.,Extras/OwlHall/noctae,10
,noctae,"Mathematics and Philosophy are my<nl>callings, and the calling of my House.","Matematikak eta filosofia dira<nl>nire bokazioa, eta nire Etxearena.",Extras/OwlHall/noctae,10
,noctae,"I never was one for talking, unless<nl>someone could pull the words out of me.","Ez naiz inoiz izan hitz egitekoa, ez bada<nl>norbaitek nigandik hitzak ateratzen dituenean.",Extras/OwlHall/noctae,10
,noctae,Mathematics never lies.,Matematikek ez dute inoiz gezurrik esaten.,Extras/OwlHall/noctae,10
,noctae,It makes predictions.,Etorkizuna aurresan dezakete.,Extras/OwlHall/noctae,10
,noctae,"If you master mathematics sufficiently, you<nl>will find that you can make extraordinary predictions.","Matematiketan behar besteko trebetasuna lortzen baduzu,<nl>iragarpen izugarriak egin ditzakezu.",Extras/OwlHall/noctae,10
,noctae,The trajectory of a rock.<30> The orbits of the stars.,Harri baten ibilbidea.<30> Izarren orbitak.,Extras/OwlHall/noctae,10
,noctae,I learned those as a boy.,Mutikotan ikasi nituen halakoak.,Extras/OwlHall/noctae,10
,noctae,"Now, as my maths is better, the predictions<nl>I make are somewhat different.","Orain, matematiketan trebatu naizelarik,<nl>egiten ditudan iragarpenak desberdinak dira.",Extras/OwlHall/noctae,10
,noctae,I predicted my own death<20> to one of Aegolius's machines.,Nire heriotza aurresan nuen<20> Aegoliusen makina baten eskuetan.,Extras/OwlHall/noctae,29
,noctae,"Not once, but again and again in infinity.","Ez behin, baizik behin eta berriro, eta berriro infinituraino.",Extras/OwlHall/noctae,29
,noctae,"No matter how I adjusted the parameters, I saw<nl>my own death there as an eternal wave function,<20> over and over.","Parametroak batera edo bestera doitu arren,<nl>beti ikusten nuen aurrean nire heriotza,<nl>uhin-funtzio betiereko baten gisara,<20> behin eta berriro.",Extras/OwlHall/noctae,29
,noctae,"And applied correctly, I could see every death.<30> Every life.","Eta behar bezala aplikaturik, heriotz guztiak ikus nitzakeen.<30> Bizi guztiak.",Extras/OwlHall/noctae,29
,noctae,"Even<10> a young owl named Otus, who dies<nl>in a great battle above a floating city.","Baita<10> Otus izeneko hontz txiki batena ere, zeina<nl>hiri hegalari baten gaineko borroka izugarrian hiltzen den.",Extras/OwlHall/noctae,29
,noctae,"And yet, Otus, my maths tells me that<nl>you will be at this hologram.","Eta hala ere, Otus, nire kalkuluek dioste<nl>holograma honetan egongo zarela.",Extras/OwlHall/noctae,43
,noctae,A strange inconsistency.,Kontraesan bitxi bat.,Extras/OwlHall/noctae,43
,noctae,".<5>.<5>.<20>Perhaps our Hex Machine worked, after all.",".<5>.<5>.<20>Agian gure konjuru-makinak funtzionatu zuen, azkenean.",Extras/OwlHall/noctae,50
,noctae,"Tomorrow is the day that I die, Otus.","Bihar da nire heriotzeko eguna, Otus.",Extras/OwlHall/noctae,57
,noctae,"It is my hope that by doing so, my prediction will come true.","Eta hiltzean, espero dut nire iragarpena egia bilakatuko dela.",Extras/OwlHall/noctae,57
,noctae,...So that I will see you here today.,...Eta gaur hemen ikusiko zaitudala.,Extras/OwlHall/noctae,57
,noctae,"And perhaps in the next Loop, I will not have to die after all.","Eta akaso, hurrengo Begiztan, ez dudala hil beharrik izango.",Extras/OwlHall/noctae,57
,noctae,Maybe then<30> I could spare Aegolius some grief.,Agian orduan<30> Aegoliusi mina pixkat arindu ahalko diot.,Extras/OwlHall/noctae,57
,surnia,"Welcome, friend.","Ongi etorri, laguna.",Extras/OwlHall/surnia,7
,surnia,I am Surnia<20> of the House of Preservation and Diplomacy.,"Surnia naiz,<20> Kontserbazio eta Diplomazia Etxekoa.",Extras/OwlHall/surnia,7
,surnia,What you see before you<20> is my life's work.,Aurrean duzuna<20> nire bizi osoko lanaren fruitua da.,Extras/OwlHall/surnia,7
,surnia,The Eternal Sanctuary<40> - a place to record<nl>the thoughts of our leaders and artisans.,Betiereko Santutegia<40> - gure buruzagi eta artisauen<nl>pentsamenduak gordetzeko leku bat.,Extras/OwlHall/surnia,7
,surnia,"The brightest owls to ever have lived, they say!","Inoiz bizi izan diren hontz bikainenenak, diotenez!",Extras/OwlHall/surnia,7
,surnia,I hope that the knowledge enshrined here may aid you.,Espero dut hemen bilduriko jakintza lagungarri izango zaizula.,Extras/OwlHall/surnia,18
,surnia,And that you will share the wisdom<nl>of the owls<30> with all who care to listen.,Eta hontzen jakinduria partekatuko duzula<nl><30>entzuteko prest dagoen edonorekin.,Extras/OwlHall/surnia,18
,combat,"Times are changing, it would seem.","Garaiak aldatuz doaz, dirudienez.",Extras/OwlHall/combat,7
,combat,Aegolius and Noctae<5>.<5>.<5>.<20> They sure are an incredible pair.,Aegolius eta Noctae<5>.<5>.<5>.<20> Aparteko bikotea da.,Extras/OwlHall/combat,7
,combat,"The Temple Guardians they made, terrifying as<nl>they are, have kept the temples completely safe.","Sortu zituzten tenplu-zaindariek, hain ikaragarriak<nl>diren horiek, tenpluak guztiz babestu dituzte.",Extras/OwlHall/combat,7
,combat,And now Aegolius tells me that Noctae<nl>has thought of a way to make thinking machines.,Eta orain Aegoliusek diost pentsatzen duten makinak<nl>sortzeko modua aurkitu duela Noctaek.,Extras/OwlHall/combat,7
,combat,Aegolius says he will put them into production soon.,Aegoliusek dio laster hasiko dela ekoizpena.,Extras/OwlHall/combat,7
,combat,My role as a combat instructor<10> may eventually no longer be needed.,Nire borrokarako trebatze irakaspenak<10> laster ez dira beharrezko izango.,Extras/OwlHall/combat,7
,combat,No wonder those two are never seen apart.,Normala da biak beti batera ibiltzea.,Extras/OwlHall/combat,7
,combat,Who else can truly relate to such brilliant minds?,Beste nork uler ditzake haien buru argiak?,Extras/OwlHall/combat,7
,bonacciAncestor,I think Noctae is onto the discovery of a lifetime.,Uste dut Noctaek berebiziko deskubrimendua egin duela.,Extras/OwlHall/bonacciAncestor,7
,bonacciAncestor,"He's been locked up in his lab for<nl>ages, and speaks only in whispers about it.","Egunak daramatza laborategian giltzapeturik, eta esku artean<nl>darabilenari buruz xuxurlaka baino ez du hitz egiten.",Extras/OwlHall/bonacciAncestor,7
,bonacciAncestor,Noctae is almost too brilliant.,Noctae argiegia da ia.,Extras/OwlHall/bonacciAncestor,7
,bonacciAncestor,Even Aegolius can barely keep up with his thinking.,Aegoliusek ere ozta-ozta ulertzen ditu bere ideiak.,Extras/OwlHall/bonacciAncestor,7
,bonacciAncestor,The automatons they've created have been revolutionary!,Elkarrekin sortu dituzten automatek iraultza ekarri dute!,Extras/OwlHall/bonacciAncestor,7
,bonacciAncestor,If Noctae believes his next discovery<nl>will be even greater... I can't even imagine what it will be!,Noctaek uste badu bere hurrengo deskubrimendua are bikainagoa<nl>izango dela... ezin dezaket imajinatu ere zer izango den!,Extras/OwlHall/bonacciAncestor,7
,Mechanic,Whoa! It's <b>Asio<b>!,Hara! <b>Asio<b> da!,Extras/OwlHall/austere,30
,Mechanic,"Oh no, wait.","Oi, ez, itxoin.",Extras/OwlHall/austere,36
,Mechanic,He just looks like him.,"Bere antza du, ez besterik.",Extras/OwlHall/austere,36
,austere,...So this was Noctae's great discovery.,"...Beraz, hau zen Noctaeren deskubrimendu handia.",Extras/OwlHall/austere,44
,austere,The Loop?,Begizta?,Extras/OwlHall/austere,44
,austere,I am disappointed that most of the owls take this seriously.,Zer dezepzioa hontz gehienek hau serio hartzea.,Extras/OwlHall/austere,44
,austere,"No matter what he says, such a thing cannot be proven.","Bost axola zer dioen, halako zerbait ez dago frogatzerik.",Extras/OwlHall/austere,44
,austere,"Of course Aegolius has taken Noctae's side, as he always does.","Jakina zen Aegoliusek Noctaeren alde egingo zuela, beti bezala.",Extras/OwlHall/austere,44
,austere,"Inseparable, those two. Even in failure.",Banaezinak dira bi horiek. Huts egitean ere bai.,Extras/OwlHall/austere,44
,austere,"It goes over my head, he says.","Ez naizela ulertzeko gai, ez zaidala buruan sartuko dio.",Extras/OwlHall/austere,44
,austere,"I suppose nothing can go over Aegolius's head,<nl>what with how big it got after he made the automatons.","Suposatzen dut ez dagoela Aegoliusen buruan sartuko ez denik,<nl>automata horiek sortu ostean hainbeste handitu zitzaion burutzar hori!",Extras/OwlHall/austere,44
,austere,Leeching off of Noctae's brilliance has made him quite the reputation.,"Lortu duen ospea, Noctaeren bikaintasunaren kontura.",Extras/OwlHall/austere,44
,austere,"If he didn't have Noctae beside him, he would be no-one at all.","Alboan Noctae ez baleuka, ez litzateke inor izango.",Extras/OwlHall/austere,44
,austere,I will not be talked down to by a self-aggrandizing buffoon!,Ez dut halako harroputz batengandik mespretxurik onartuko!,Extras/OwlHall/austere,44
,travelProjector,... ... of the ... ... House of Travel ... ...,... ... Bidaia Etxekoa ... ...,Extras/OwlHall/travel,20
,travelProjector,... ... for these ... ... inventions.,... ... asmakuntza ... ... hauengatik.,Extras/OwlHall/travel,20
,travelProjector,Is it not the duty ... ... to roam the skies..?,Ez al da ... ... zeruak zeharkatzea ... ... egitekoa?,Extras/OwlHall/travel,20
,travelProjector,"Let us ... ... ... free and healthy, and ... ... cherished.","Utziguzu .. ... ... aske eta osasuntsu, eta .. ... maitatua izaten.",Extras/OwlHall/travel,20
,travelProjector,... ... descendants ... find their own purpose.,... ... ondorengoek ... haien xedea aurkitzen dute.,Extras/OwlHall/travel,20
,farmingProjector,... ... ... ...,... ... ... ...,Extras/OwlHall/farming,20
,farmingProjector,... we have ... ... incredible ... Noctae!,... daukagu ... ... bikaina ... Noctae!,Extras/OwlHall/farming,20
,farmingProjector,"This ... ... Loop, for ... ...",Honako ... ... Begizta hau ... ...,Extras/OwlHall/farming,20
,farmingProjector,... lead ... of Farming ... ... support him!,... gidatuko ... Nekazaritza ... ... laguntzeko!,Extras/OwlHall/farming,20
,farmingProjector,... ... his debt.,... ... bere zorra.,Extras/OwlHall/farming,20
,Mechanic,"Say, <30>Otus, <30>maybe we should get<nl>a little rest before we move on?","Aizu, <30>Otus, <30>eta aurrera jarraitu<nl>aurretik atseden pixkat hartzen badugu?",check,55
,Mechanic,"Hmm, I think we should get moving to Advent.","Mmm, uste dut Abendurantz abiatu beharko genukeela.",check,81
,Mechanic,Better not give Asio a reason to throw another tantrum.,Hobe Asiori haserretzeko arrazoirik ez ematea.,check,81
,Mechanic,"Hey,<10> Otus!<20><nl>Don't forget about me!",Ei<10> Otus!<20><nl>Ez nitaz ahaztu!,mechanic_check_bottom,10
,Mechanic,"Hey,<10> Otus!<20><nl>Don't forget about me!",Ei<10> Otus!<20><nl>Ez nitaz ahaztu!,mechanic_check_top,13
,Mentor,Otus! Don't stray!,Otus! Ez bidetik atera!,mentor_toohigh,14
,Mentor,"I need a word with you, Otus.<nl>Land here beside me.","Hirekin hitz egin behar diat, Otus.<nl>Lurreratu hemen, nire alboan.",mentor_toohigh,17
,Mechanic,"Guys, I<10>.<10>.<10>.","Mutilok, nik<10>.<10>.<10>.",Bonfire/Tropos/adventDestroyed,8
,Mechanic,I don't think I'll be able to get any sleep tonight.,Ez dut uste gaur gauean lo egin ahalko dudanik.,Bonfire/Tropos/adventDestroyed,8
,Mechanic,Advent is<10>.<10>.<10>.,Abendu<10>.<10>.<10>.,Bonfire/Tropos/adventDestroyed,20
,Alphonse,"We know how you feel, Master Geddy.","Badakigu nola sentitzen zaren, Maisu Geddy.",Bonfire/Tropos/adventDestroyed,25
,Alphonse,How about we talk about something else?,Zergatik ez dugu gaiz aldatzen?,Bonfire/Tropos/adventDestroyed,38
,Mechanic,"You're right, Alphonse. <30>I need to put my mind at ease.","Arrazoi duzu, Alphonse. <30>Hobe pentsamendu horiek alboratzea.",Bonfire/Tropos/adventDestroyed,51
,Mechanic,And there are some things I'm really curious about!,Eta badaude interesa pizten didaten beste gai batzuk!,Bonfire/Tropos/adventDestroyed,65
,Mechanic,Anything else you want to talk about?,Beste ezeri buruz hitz egin nahi?,Bonfire/Tropos/adventDestroyed,78
,Alphonse,Cloaked weirdo?,Kapadun tipo bitxia?,Bonfire/Tropos/adventDestroyed,106
,Alphonse,"Who is this you're talking about, Master Geddy?","Nori buruz ari zara, Maisu Geddy?",Bonfire/Tropos/adventDestroyed,106
,Mechanic,There was a strange guy outside<nl>the owl temple when he got there.,Tipo bitxi bat zegoen Hontzaren Tenplu<nl>kanpoan gu iritsi ginenean.,Bonfire/Tropos/adventDestroyed,112
,Mechanic,He was reciting some book...,Liburu bat errezitatzen zebilen...,Bonfire/Tropos/adventDestroyed,112
,Alphonse,Do you remember what he said?,Gogoan duzu zer esan zuen?,Bonfire/Tropos/adventDestroyed,118
,Mechanic,"Hm, let's see... he said...","Mm, ea ba... esan zuen...",Bonfire/Tropos/adventDestroyed,127
,Mechanic,The Owl Temple.,Hontzaren Tenplua.,Bonfire/Tropos/adventDestroyed,127
,Mechanic,First of the great temples.,Tenplu handietan aurrenekoa.,Bonfire/Tropos/adventDestroyed,127
,Mechanic,Here the owls learned how to control the<nl>elements and challenge the natural order.,"Hemen hontzek elementuak kontrolatzen ikasi zuten,<nl>eta ordena naturala desafiatzen.",Bonfire/Tropos/adventDestroyed,127
,Mechanic,"By the end of the first aeon, they<nl>had mastered water, fire, and wind.","Lehen eonaren amaierarako, menderatuak<nl>zituzten ura, sua eta haizeari buruzko ezagutzak.",Bonfire/Tropos/adventDestroyed,127
,Mechanic,And their work here revealed to them the existence<nl>of the <b>higher mysteries<b>.,Eta hemen eginiko lanak<nl><b>misterio handiagoen<b> existentzia ezagutarazi zien.,Bonfire/Tropos/adventDestroyed,127
,Mechanic,So says the book of Noctae.,Hala dio Noctae liburuak.,Bonfire/Tropos/adventDestroyed,127
,Alphonse,"Impressive recollection, Master Geddy!","Memoria bikaina zurea, Maisu Geddy!",Bonfire/Tropos/adventDestroyed,146
,Mechanic,"Does it mean anything to you, Alphonse?","Zer ateratzen duzu hortik, Alphonse?",Bonfire/Tropos/adventDestroyed,151
,Alphonse,"I have heard of this Noctae, long ago.","Noctae hori lehenago ere entzuna dut, orain dela asko.",Bonfire/Tropos/adventDestroyed,158
,Alphonse,I think perhaps I have read the book he speaks of.,Uste dut agian aipatzen duen liburu hori irakurria daukadala.,Bonfire/Tropos/adventDestroyed,158
,Alphonse,But it's strange... It ends very abruptly.,Baina bitxia da... amaiera bapatekoegia da.,Bonfire/Tropos/adventDestroyed,158
,Alphonse,I seem to recall that there was<nl>more about these higher mysteries...,Gogora datorkit misterio handiago hauei<nl>buruz gehiago azaltzen zela liburuan...,Bonfire/Tropos/adventDestroyed,158
,Alphonse,I don't remember much about the Relics' origin.,Ez dut oroitzen zein zen Erlikia hauen jatorria.,Bonfire/Tropos/adventDestroyed,194
,Alphonse,"I know that they are made by the ancient owls,<nl>and that they contain extraordinary power.","Badakit antzinako hontzek sortu zituztela,<nl>eta izugarrizko boterea daukatela barruan.",Bonfire/Tropos/adventDestroyed,194
,Alphonse,As you've seen...,Ikusi duzuen moduan...,Bonfire/Tropos/adventDestroyed,194
,Alphonse,I would guess that <b>Dirk<b> will be the one<nl>looking for the Relic in the Floating Continent.,Suposatzen dut <b>Dirk<b> bidali dutela<nl>Kontinente Hegalariko erlikiaren bila.,Bonfire/Tropos/adventDestroyed,206
,Alphonse,Most of the other pirates are not <b>independent<b><nl>enough for missions like these.,Gainontzeko piratak ez dira halako misio<nl>baterako behar besteko <b>independenteak<b>.,Bonfire/Tropos/adventDestroyed,206
,Alphonse,They were not made to improvise.,Ez daude inprobisatzeko diseinatuta.,Bonfire/Tropos/adventDestroyed,206
,Alphonse,And the Captain usually does not do<nl>work he considers beneath him.,Eta Kapitainak normalean ez ditu bere<nl>mailakoentzat ez diren lanak hartzen.,Bonfire/Tropos/adventDestroyed,206
,Mechanic,Good!,Ondo da!,Bonfire/Tropos/adventDestroyed,217
,Mechanic,"If we see that guy again, I'll<nl>give him a piece of my mind!",Berriro tipo hori ikusten badugu<nl>gorriak ikusiko ditu!,Bonfire/Tropos/adventDestroyed,217
,Alphonse,.<10>.<10>.,.<10>.<10>.,Bonfire/Tropos/adventDestroyed,225
,Alphonse,As you say.,Nahi duzuna.,Bonfire/Tropos/adventDestroyed,230
,Mechanic,I've never been there before.,Ez naiz inoiz han egon.,Bonfire/Tropos/adventDestroyed,255
,Mechanic,"Do you know anything about it, Alphonse?","Zuk ezagutzen duzu lekua, Alphonse?",Bonfire/Tropos/adventDestroyed,264
,Alphonse,I was there... long ago.,Bertan izan nintzen... orain dela asko.,Bonfire/Tropos/adventDestroyed,269
,Mechanic,You mean months ago?<40> Years ago?,Orain dela zenbat... hilabeteak?<40> Urteak?,Bonfire/Tropos/adventDestroyed,274
,Alphonse,Hmm...,Mmm...,Bonfire/Tropos/adventDestroyed,282
,Alphonse,I think it would have been eight.<20>.<20>. maybe nine centuries ago.,Esango nuke izango zela orain dela zortzi.<20>.<20>. agian bederatzi mende.,Bonfire/Tropos/adventDestroyed,289
,Mechanic,CENTURIES?!,MENDE?!,Bonfire/Tropos/adventDestroyed,313
,Mechanic,"You're that old, Alphonse?!","Hain zaharra zara, Alphonse?!",Bonfire/Tropos/adventDestroyed,319
,Alphonse,Older.,Are zaharragoa.,Bonfire/Tropos/adventDestroyed,324
,Alphonse,"But the farther back I think, the less I remember.","Baina zenbat eta atzerago arakatu oroitzapenetan,<nl>orduan eta gutxiago gogoratzen dut.",Bonfire/Tropos/adventDestroyed,324
,Alphonse,I remember hearing talk of a great<nl><b>machine<b> built in the Continent.,Gogoratzen dut inoiz entzun izana Kontinentean<nl><b>makina<b> bikain bat eraiki zutela.,Bonfire/Tropos/adventDestroyed,324
,Alphonse,A machine built by the owls<30><nl>further back than I can recall.,"Hontzek eraikitako makina bat,<30><nl>gogora dezakedana baino antzinakoagoa.",Bonfire/Tropos/adventDestroyed,324
,Alphonse,"These days, the Floating Continent is half<nl>overgrown with plants and half submerged in lava.","Baina, gaur egun, Kontinente Hegalari erdi<nl>landarediak irentsi du, eta beste erdia labak.",Bonfire/Tropos/adventDestroyed,324
,Alphonse,"A terrifying, inhospitable place full of beasts and pitfalls.","Leku  ikaragarri eta babesgabea, piztia eta arriskuz betea.",Bonfire/Tropos/adventDestroyed,324
,Alphonse,A good place for adventurers such<nl>as ourselves to prove our mettle!,Gu moduko abenturazaleek haien adorea<nl>frogatzeko leku paregabea.,Bonfire/Tropos/adventDestroyed,338
,Mechanic,...,...,Bonfire/Tropos/adventDestroyed,345
,Mechanic,Umm...,Mmm...,Bonfire/Tropos/adventDestroyed,350
,Mechanic,Yeah...,Bai...,Bonfire/Tropos/adventDestroyed,350
